Var1,Colony,density_5km,density_15km,density_30km,type,season,Date___fert,Name,newChip,Sex,AGE,pupSex,pup,FA_mom,FA_pup,Weight_mom,BMI,aFM,pup_weight,preg_list,non_preg_list,min_reproductive_state,Reproductive_State,comments,BellyWidth,preg_parasites,parasites,nonpreg_parasites,temprature_IMS,,,date,preg_ratio,Reproductive_State_numeric,,min_morphology_numeric,min_morphology,morphology,group,mom&preg,winter_group
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4162130,F,Adult,,0,78,NaN,63.3,0.811538462,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,2,2,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4162156,F,Adult,F,1,94,61,125,1.329787234,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,1,1,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4161863,F,Adult,M,1,93,58,137.5,1.478494624,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4162034,F,Adult,,0,95,NaN,122,1.284210526,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,6,6,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4161928,F,Adult,F,1,96,62,132,1.375,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,1,1,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4161875,F,Adult,F,1,94,63,133,1.414893617,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,9,9,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4162158,F,Adult,F,1,90,65,130,1.444444444,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,7,7,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4161939,F,Adult,M,1,94,74,131,1.393617021,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4162030,F,Adult,,0,93,NaN,133,1.430107527,,NaN,NaN,1,non pregnant,lactating no pup,,NaN,NaN,0,0,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4162154,F,Adult,,0,90,NaN,116,1.288888889,,NaN,NaN,1,non pregnant,lactating no pup,,NaN,NaN,0,0,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4161971,F,Adult,F,1,99,71,150,1.515151515,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4162182,F,Adult,M,1,96,78,141,1.46875,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4161867,F,Adult,F,1,99,62,148.6,1.501010101,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,3,3,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4162092,F,Adult,F,1,97,65,131,1.350515464,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,7,7,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4162209,F,Adult,M,1,92,57,130,1.413043478,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4162090,F,Adult,M,1,96,69,133.6,1.391666667,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,26.5,,,16,0.952380952,,,1,natural,limestone cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163049,F,Adult,M,1,99,64,143,1.444444444,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,27.4,,,7,1,,,1,natural,marl cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163108,F,Adult,F,1,90,71,122,1.355555556,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,6,6,27.4,,,7,1,,,1,natural,marl cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163088,F,Adult,F,1,98,42,140,1.428571429,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,4,4,27.4,,,7,1,,,1,natural,marl cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163095,F,Adult,M,1,93,55,137,1.47311828,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,1,1,27.4,,,7,1,,,1,natural,marl cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163068,F,Adult,M,1,93,61,125,1.344086022,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,27.4,,,7,1,,,1,natural,marl cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163101,F,Adult,F,1,96,57,142,1.479166667,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,1,1,27.4,,,7,1,,,1,natural,marl cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163093,F,Adult,F,1,94,52,126,1.340425532,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,27.4,,,7,1,,,1,natural,marl cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163115,F,Adult,F,1,95,69,132.5,1.394736842,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,27.4,,,7,1,,,1,natural,marl cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163181,F,Adult,M,1,95,67,122.4,1.288421053,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,4,4,27.4,,,7,1,,,1,natural,marl cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163103,F,Adult,F,1,95,50,145.5,1.531578947,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,3,3,27.4,,,7,0.526315789,,,1,natural,chalk cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163114,F,Adult,F,1,98,75,137,1.397959184,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,6,6,27.4,,,7,0.526315789,,,1,natural,chalk cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163050,F,Adult,,0,89,NaN,123.4,1.386516854,,NaN,NaN,1,non pregnant,Sarcoma,sarcoma,NaN,NaN,5,5,27.4,,,7,0.526315789,,,1,natural,chalk cave,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163236,F,Adult,M,1,86,53,144,1.674418605,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,3,3,27.4,,,7,0.526315789,,,1,natural,chalk cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163080,F,Adult,F,1,94,NaN,129,1.372340426,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,27.4,,,7,0.526315789,,,1,natural,chalk cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163041,F,Adult,F,1,100,53,144,1.44,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,27.4,,,7,0.526315789,,,1,natural,chalk cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163066,F,Adult,M,1,95,46,144,1.515789474,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,3,3,27.4,,,7,0.526315789,,,1,natural,chalk cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163037,F,Adult,,0,93,NaN,130,1.397849462,,NaN,NaN,1,non pregnant,lactating no pup,,NaN,NaN,1,1,27.4,,,7,0.526315789,,,1,natural,chalk cave,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163098,F,Adult,M,1,91,74,140,1.538461538,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,27.4,,,7,0.526315789,,,1,natural,chalk cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4162875,F,Adult,M,1,92,54,119,1.293478261,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,27.4,,,7,0.526315789,,,1,natural,chalk cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4162853,F,Adult,,0,97,NaN,123.4,1.272164948,,NaN,NaN,1,non pregnant,lactating no pup,adopted pup found in cave,NaN,NaN,1,1,27.4,,,7,0.526315789,,,1,natural,chalk cave,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163111,F,Adult,M,1,94,50,131,1.393617021,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,27.4,,,7,0.526315789,,,1,natural,chalk cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4162854,F,Adult,F,1,96,38,147,1.53125,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,3,3,27.4,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4163409,F,Adult,,0,94,NaN,131,1.393617021,,NaN,NaN,1,non pregnant,lactating no pup,,NaN,NaN,1,1,27.4,,,89,0.260869565,,,0,man made,abandoned building,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4163140,F,Adult,,0,95,NaN,130.3,1.371578947,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,2,2,27.4,,,89,0.2,,,0,man made,abandoned building,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4163061,F,Adult,M,1,90,49,136.3,1.514444444,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,9,9,27.4,,,89,0.2,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4161407,F,Adult,M,1,94,37,139.1,1.479787234,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,2,2,27.4,,,89,0.2,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4163131,F,Adult,M,1,89,74,125,1.404494382,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,27.4,,,89,0.2,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4161381,F,Adult,M,1,89,68,125.3,1.407865169,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,3,3,27.4,,,89,0.2,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4161246,F,Adult,M,1,89,73,126,1.415730337,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,27.4,,,89,0.2,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4161357,F,Adult,,0,98,NaN,130.1,1.32755102,,NaN,NaN,1,non pregnant,lactating,recapture from 02/08/21,NaN,NaN,3,3,27.4,,,89,0.2,,,0,man made,abandoned building,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4163204,F,Adult,M,1,91,38,135.8,1.492307692,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,27.4,,,89,0.2,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4161421,F,Adult,M,1,91,39,131,1.43956044,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,3,3,27.4,,,89,0.2,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4161358,F,Adult,M,1,97,43,140.1,1.444329897,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,3,3,27.4,,,89,0.2,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4163419,F,Adult,M,1,97,40,132,1.360824742,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,10,10,27.4,,,7,1,,,1,natural,marl cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4162873,F,Adult,,0,93,NaN,138.5,1.489247312,,NaN,NaN,1,non pregnant,lactating no pup,,NaN,NaN,1,1,27.4,,,7,1,,,1,natural,marl cave,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4163085,F,Adult,,0,100,NaN,141,1.41,,NaN,NaN,1,non pregnant,lactating no pup,,NaN,NaN,5,5,27.4,,,7,1,,,1,natural,marl cave,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4161355,F,Adult,,0,82,NaN,94.7,1.154878049,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,0,0,27.4,,,7,1,,,1,natural,marl cave,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4162905,F,Adult,M,1,89,76,118,1.325842697,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,3,3,27.4,,,7,1,,,1,natural,marl cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4161331,F,Adult,,0,78,NaN,66,0.846153846,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,3,3,27.4,,,7,1,,,1,natural,marl cave,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4163201,F,Adult,F,1,96,37,147.4,1.535416667,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,27.4,,,7,1,,,1,natural,marl cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4161395,F,Adult,M,1,91,75,119,1.307692308,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,27.4,,,7,1,,,1,natural,marl cave,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4161422,F,Adult,F,1,88,71,105.3,1.196590909,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,8,8,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4163376,F,Adult,F,1,92,71,121.1,1.316304348,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,5,5,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4161357,F,Adult,,0,93,NaN,127,1.365591398,,NaN,NaN,1,non pregnant,lactating no pup,,NaN,NaN,6,6,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4161266,F,old,,0,91,NaN,115.8,1.272527473,,NaN,NaN,1,non pregnant,non pregnant,,NaN,NaN,5,5,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4163010,F,Adult,M,1,95,68,136,1.431578947,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,14,14,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4163081,F,Adult,M,1,93,76,124.8,1.341935484,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,1,1,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4162870,F,Adult,F,1,93,66,129.5,1.392473118,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,6,6,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4161250,F,Adult,M,1,91,38,125.7,1.381318681,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4161260,F,Adult,M,1,93,41,125.5,1.349462366,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,10,10,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4162836,F,Adult,M,1,90,53,122.7,1.363333333,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4163411,F,Adult,M,1,89,58,116.2,1.305617978,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,10,10,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4163086,F,Adult,F,1,96,45,138.6,1.44375,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,7,7,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4162869,F,Adult,,0,93,NaN,126.1,1.355913978,,NaN,NaN,1,non pregnant,lactating,pup flew away,NaN,NaN,3,3,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4162893,F,Adult,F,1,96,62,132.8,1.383333333,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,0,0,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4161292,F,Adult,F,1,93,63,128.4,1.380645161,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,NaN,NaN,27.2,,,85,0.25,,,0,man made,bridge,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4161286,F,Adult,F,1,93,38,133.5,1.435483871,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,NaN,NaN,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4320133,F,Adult,,0,86,NaN,113.2,1.31627907,,NaN,NaN,1,non pregnant,non pregnant reproductive,,38,NaN,NaN,NaN,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4161285,F,Adult,M,1,93,60,129.2,1.389247312,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,NaN,NaN,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4320134,F,Adult,,0,89,NaN,127.2,1.429213483,,NaN,NaN,1,non pregnant,early pregancy,,48,NaN,NaN,NaN,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4161247,F,Adult,M,1,89,62,121,1.359550562,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,NaN,NaN,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4161267,F,Adult,M,1,92,49,130.4,1.417391304,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,NaN,NaN,27.2,,,89,0.260869565,,,0,man made,abandoned building,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4161270,F,Adult,F,1,97,58,136.7,1.409278351,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,NaN,NaN,24.9,,,85,0.25,,,0,man made,bridge,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4320396,F,Adult,M,1,99,69,141,1.424242424,,42,NaN,1,non pregnant,lactating,,NaN,NaN,NaN,NaN,24.9,,,85,0.25,,,0,man made,bridge,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4161428,F,Adult,M,1,91,42,121,1.32967033,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,NaN,NaN,24.9,,,85,0.25,,,0,man made,bridge,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4161262,F,Adult,F,1,95,40,128.7,1.354736842,,NaN,NaN,1,non pregnant,lactating,,NaN,NaN,NaN,NaN,24.9,,,85,0.25,,,0,man made,bridge,1,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4320438,F,Adult,,0,91,NaN,116.1,1.275824176,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,NaN,NaN,24.9,,,85,0.25,,,0,man made,bridge,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4320395,F,Adult,,0,92,NaN,112.8,1.226086957,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,NaN,NaN,24.9,,,85,0.25,,,0,man made,bridge,1,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538744,F,Adult,,0,89,NaN,109.6,1.231460674,,NaN,NaN,1,non pregnant,reproductive,,NaN,NaN,1,1,24.9,,,,0.777777778,,,1,natural,limestone cave,0,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538205,F,Adult,,0,90,NaN,136,1.511111111,,NaN,1,NaN,pregnant,pregnant,,42,5,5,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538213,F,Adult,,0,92,NaN,132,1.434782609,,NaN,1,NaN,pregnant,pregnant,,42,5,5,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538193,F,Adult,,0,93,NaN,148,1.591397849,,NaN,1,NaN,pregnant,pregnant,,48,6,6,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538657,F,Adult,,0,91,NaN,131,1.43956044,,NaN,1,NaN,pregnant,pregnant,,42,8,8,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538627,F,Adult,,0,94,NaN,154,1.638297872,,NaN,1,NaN,pregnant,pregnant,,62,5,5,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538219,F,Adult,F,1,93,NaN,156,1.677419355,,NaN,1,NaN,pregnant,pregnant,,54,2,2,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538206,F,Adult,,0,94,NaN,138,1.468085106,,NaN,1,NaN,pregnant,pregnant,,42,2,2,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538196,F,Adult,,0,92,NaN,150,1.630434783,,NaN,1,NaN,pregnant,pregnant,,43,1,1,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538741,F,Adult,,0,94,NaN,140,1.489361702,,NaN,1,NaN,pregnant,pregnant,,48.5,2,2,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538734,F,Adult,,0,93,NaN,145,1.559139785,,NaN,1,NaN,pregnant,pregnant,,50,4,4,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538200,F,Adult,,0,93,NaN,135,1.451612903,,NaN,1,NaN,pregnant,pregnant,,53,5,5,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538183,F,Adult,,0,96,NaN,151,1.572916667,,NaN,1,NaN,pregnant,pregnant,,53,4,4,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538187,F,Adult,,0,92,NaN,131,1.423913043,,NaN,1,NaN,pregnant,pregnant,,55,1,1,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538642,F,Adult,,0,97,NaN,137,1.412371134,,NaN,1,NaN,pregnant,pregnant,,50,2,2,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538222,F,Adult,,0,91,NaN,139,1.527472527,,NaN,1,NaN,pregnant,pregnant,,45,6,6,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538218,F,Adult,,0,93,NaN,128,1.376344086,,NaN,1,NaN,pregnant,pregnant,,42,2,2,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538749,F,Adult,,0,92,NaN,161.8,1.758695652,,NaN,1,NaN,pregnant,pregnant,,52,11,11,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538194,F,Adult,,0,97,NaN,151,1.556701031,,NaN,1,NaN,pregnant,pregnant,,63,3,3,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538739,F,Adult,,0,94,NaN,148,1.574468085,,NaN,1,NaN,pregnant,pregnant,,57,0,0,NaN,24.9,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-22,,538736,F,Adult,,0,94,NaN,130,1.382978723,,NaN,1,NaN,pregnant,pregnant,,40,0,0,NaN,24.9,,,,0.740740741,,,0,man made,kurkar cave,0,1,
