OBJECTID,SEMEL_YISH,STAT11,YISHUV_STA,SHEM_YISHU,SHEM_YIS_1,Stat11_Uni,Stat11_Ref,Main_Funct,Main_Fun_1,Religion_y,Religion_1,Pop_Total,Male_Total,Female_Tot,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_up,Shape_Leng,Shape_Area,id,Name,type,comments,area_sqm
1820,"5000","811","50000811",תל אביב -יפו,TEL AVIV - YAFO,"811",,"1",מגורים,"4",מעורב,2210.000000000000000,1266.000000000000000,944.000000000000000,58.000000000000000,25.000000000000000,7.000000000000000,12.000000000000000,89.000000000000000,470.000000000000000,638.000000000000000,365.000000000000000,183.000000000000000,77.000000000000000,65.000000000000000,45.000000000000000,45.000000000000000,45.000000000000000,44.000000000000000,22.000000000000000,12.000000000000000,"10",1798.323151548216401,166043.171743079030421,"4",Bridge,City,,64895195.318
1821,"5000","812","50000812",תל אביב -יפו,TEL AVIV - YAFO,"812",,"1",מגורים,"4",מעורב,5584.000000000000000,3133.000000000000000,2452.000000000000000,192.000000000000000,104.000000000000000,41.000000000000000,33.000000000000000,202.000000000000000,1046.000000000000000,1431.000000000000000,1004.000000000000000,510.000000000000000,284.000000000000000,172.000000000000000,149.000000000000000,137.000000000000000,120.000000000000000,65.000000000000000,44.000000000000000,22.000000000000000,"29",1413.292738027703081,119053.738584533522953,"1",Jaffa,City,,39285578.345
1821,"5000","812","50000812",תל אביב -יפו,TEL AVIV - YAFO,"812",,"1",מגורים,"4",מעורב,5584.000000000000000,3133.000000000000000,2452.000000000000000,192.000000000000000,104.000000000000000,41.000000000000000,33.000000000000000,202.000000000000000,1046.000000000000000,1431.000000000000000,1004.000000000000000,510.000000000000000,284.000000000000000,172.000000000000000,149.000000000000000,137.000000000000000,120.000000000000000,65.000000000000000,44.000000000000000,22.000000000000000,"29",1413.292738027703081,119053.738584533522953,"2",Shontsino,City,,62873873.884
1821,"5000","812","50000812",תל אביב -יפו,TEL AVIV - YAFO,"812",,"1",מגורים,"4",מעורב,5584.000000000000000,3133.000000000000000,2452.000000000000000,192.000000000000000,104.000000000000000,41.000000000000000,33.000000000000000,202.000000000000000,1046.000000000000000,1431.000000000000000,1004.000000000000000,510.000000000000000,284.000000000000000,172.000000000000000,149.000000000000000,137.000000000000000,120.000000000000000,65.000000000000000,44.000000000000000,22.000000000000000,"29",1413.292738027703081,119053.738584533522953,"3",Center,City,,50501318.275
1821,"5000","812","50000812",תל אביב -יפו,TEL AVIV - YAFO,"812",,"1",מגורים,"4",מעורב,5584.000000000000000,3133.000000000000000,2452.000000000000000,192.000000000000000,104.000000000000000,41.000000000000000,33.000000000000000,202.000000000000000,1046.000000000000000,1431.000000000000000,1004.000000000000000,510.000000000000000,284.000000000000000,172.000000000000000,149.000000000000000,137.000000000000000,120.000000000000000,65.000000000000000,44.000000000000000,22.000000000000000,"29",1413.292738027703081,119053.738584533522953,"4",Bridge,City,,64895195.318
1822,"5000","813","50000813",תל אביב -יפו,TEL AVIV - YAFO,"813",,"1",מגורים,"4",מעורב,2276.000000000000000,1275.000000000000000,1000.000000000000000,57.000000000000000,36.000000000000000,15.000000000000000,21.000000000000000,102.000000000000000,445.000000000000000,573.000000000000000,396.000000000000000,213.000000000000000,118.000000000000000,78.000000000000000,55.000000000000000,52.000000000000000,55.000000000000000,29.000000000000000,20.000000000000000,5.000000000000000,"8",1105.711572910881841,68016.010120639679371,"1",Jaffa,City,,39285578.345
1822,"5000","813","50000813",תל אביב -יפו,TEL AVIV - YAFO,"813",,"1",מגורים,"4",מעורב,2276.000000000000000,1275.000000000000000,1000.000000000000000,57.000000000000000,36.000000000000000,15.000000000000000,21.000000000000000,102.000000000000000,445.000000000000000,573.000000000000000,396.000000000000000,213.000000000000000,118.000000000000000,78.000000000000000,55.000000000000000,52.000000000000000,55.000000000000000,29.000000000000000,20.000000000000000,5.000000000000000,"8",1105.711572910881841,68016.010120639679371,"2",Shontsino,City,,62873873.884
1822,"5000","813","50000813",תל אביב -יפו,TEL AVIV - YAFO,"813",,"1",מגורים,"4",מעורב,2276.000000000000000,1275.000000000000000,1000.000000000000000,57.000000000000000,36.000000000000000,15.000000000000000,21.000000000000000,102.000000000000000,445.000000000000000,573.000000000000000,396.000000000000000,213.000000000000000,118.000000000000000,78.000000000000000,55.000000000000000,52.000000000000000,55.000000000000000,29.000000000000000,20.000000000000000,5.000000000000000,"8",1105.711572910881841,68016.010120639679371,"3",Center,City,,50501318.275
1822,"5000","813","50000813",תל אביב -יפו,TEL AVIV - YAFO,"813",,"1",מגורים,"4",מעורב,2276.000000000000000,1275.000000000000000,1000.000000000000000,57.000000000000000,36.000000000000000,15.000000000000000,21.000000000000000,102.000000000000000,445.000000000000000,573.000000000000000,396.000000000000000,213.000000000000000,118.000000000000000,78.000000000000000,55.000000000000000,52.000000000000000,55.000000000000000,29.000000000000000,20.000000000000000,5.000000000000000,"8",1105.711572910881841,68016.010120639679371,"4",Bridge,City,,64895195.318
1834,"9700","32","97000032",הוד השרון,HOD HASHARON,"32",,"1",מגורים,"1",יהודי,3575.000000000000000,1739.000000000000000,1836.000000000000000,195.000000000000000,292.000000000000000,339.000000000000000,315.000000000000000,260.000000000000000,166.000000000000000,99.000000000000000,135.000000000000000,232.000000000000000,291.000000000000000,291.000000000000000,212.000000000000000,152.000000000000000,140.000000000000000,161.000000000000000,103.000000000000000,110.000000000000000,"81",18015.245290438728262,7429832.918624108657241,"5",Hertzeliya,City,,53654085.409
1863,"5000","814","50000814",תל אביב -יפו,TEL AVIV - YAFO,"814",,"1",מגורים,"4",מעורב,3685.000000000000000,2349.000000000000000,1336.000000000000000,101.000000000000000,64.000000000000000,56.000000000000000,93.000000000000000,181.000000000000000,572.000000000000000,688.000000000000000,525.000000000000000,350.000000000000000,255.000000000000000,197.000000000000000,200.000000000000000,113.000000000000000,112.000000000000000,100.000000000000000,37.000000000000000,23.000000000000000,"18",2049.600722531443807,226834.203211232757894,"1",Jaffa,City,,39285578.345
1863,"5000","814","50000814",תל אביב -יפו,TEL AVIV - YAFO,"814",,"1",מגורים,"4",מעורב,3685.000000000000000,2349.000000000000000,1336.000000000000000,101.000000000000000,64.000000000000000,56.000000000000000,93.000000000000000,181.000000000000000,572.000000000000000,688.000000000000000,525.000000000000000,350.000000000000000,255.000000000000000,197.000000000000000,200.000000000000000,113.000000000000000,112.000000000000000,100.000000000000000,37.000000000000000,23.000000000000000,"18",2049.600722531443807,226834.203211232757894,"2",Shontsino,City,,62873873.884
1863,"5000","814","50000814",תל אביב -יפו,TEL AVIV - YAFO,"814",,"1",מגורים,"4",מעורב,3685.000000000000000,2349.000000000000000,1336.000000000000000,101.000000000000000,64.000000000000000,56.000000000000000,93.000000000000000,181.000000000000000,572.000000000000000,688.000000000000000,525.000000000000000,350.000000000000000,255.000000000000000,197.000000000000000,200.000000000000000,113.000000000000000,112.000000000000000,100.000000000000000,37.000000000000000,23.000000000000000,"18",2049.600722531443807,226834.203211232757894,"3",Center,City,,50501318.275
1863,"5000","814","50000814",תל אביב -יפו,TEL AVIV - YAFO,"814",,"1",מגורים,"4",מעורב,3685.000000000000000,2349.000000000000000,1336.000000000000000,101.000000000000000,64.000000000000000,56.000000000000000,93.000000000000000,181.000000000000000,572.000000000000000,688.000000000000000,525.000000000000000,350.000000000000000,255.000000000000000,197.000000000000000,200.000000000000000,113.000000000000000,112.000000000000000,100.000000000000000,37.000000000000000,23.000000000000000,"18",2049.600722531443807,226834.203211232757894,"4",Bridge,City,,64895195.318
1864,"5000","815","50000815",תל אביב -יפו,TEL AVIV - YAFO,"815",,"1",מגורים,"4",מעורב,726.000000000000000,540.000000000000000,187.000000000000000,9.000000000000000,7.000000000000000,18.000000000000000,31.000000000000000,31.000000000000000,89.000000000000000,88.000000000000000,108.000000000000000,63.000000000000000,63.000000000000000,54.000000000000000,45.000000000000000,46.000000000000000,26.000000000000000,27.000000000000000,12.000000000000000,,"9",2238.684542618162141,231827.824283930211095,"1",Jaffa,City,,39285578.345
1864,"5000","815","50000815",תל אביב -יפו,TEL AVIV - YAFO,"815",,"1",מגורים,"4",מעורב,726.000000000000000,540.000000000000000,187.000000000000000,9.000000000000000,7.000000000000000,18.000000000000000,31.000000000000000,31.000000000000000,89.000000000000000,88.000000000000000,108.000000000000000,63.000000000000000,63.000000000000000,54.000000000000000,45.000000000000000,46.000000000000000,26.000000000000000,27.000000000000000,12.000000000000000,,"9",2238.684542618162141,231827.824283930211095,"2",Shontsino,City,,62873873.884
1864,"5000","815","50000815",תל אביב -יפו,TEL AVIV - YAFO,"815",,"1",מגורים,"4",מעורב,726.000000000000000,540.000000000000000,187.000000000000000,9.000000000000000,7.000000000000000,18.000000000000000,31.000000000000000,31.000000000000000,89.000000000000000,88.000000000000000,108.000000000000000,63.000000000000000,63.000000000000000,54.000000000000000,45.000000000000000,46.000000000000000,26.000000000000000,27.000000000000000,12.000000000000000,,"9",2238.684542618162141,231827.824283930211095,"3",Center,City,,50501318.275
1864,"5000","815","50000815",תל אביב -יפו,TEL AVIV - YAFO,"815",,"1",מגורים,"4",מעורב,726.000000000000000,540.000000000000000,187.000000000000000,9.000000000000000,7.000000000000000,18.000000000000000,31.000000000000000,31.000000000000000,89.000000000000000,88.000000000000000,108.000000000000000,63.000000000000000,63.000000000000000,54.000000000000000,45.000000000000000,46.000000000000000,26.000000000000000,27.000000000000000,12.000000000000000,,"9",2238.684542618162141,231827.824283930211095,"4",Bridge,City,,64895195.318
1865,"5000","816","50000816",תל אביב -יפו,TEL AVIV - YAFO,"816",,"1",מגורים,"4",מעורב,620.000000000000000,396.000000000000000,224.000000000000000,14.000000000000000,12.000000000000000,13.000000000000000,25.000000000000000,32.000000000000000,41.000000000000000,85.000000000000000,74.000000000000000,64.000000000000000,48.000000000000000,55.000000000000000,44.000000000000000,34.000000000000000,24.000000000000000,17.000000000000000,9.000000000000000,9.000000000000000,"19",1936.257211926726995,207370.838542851706734,"1",Jaffa,City,,39285578.345
1865,"5000","816","50000816",תל אביב -יפו,TEL AVIV - YAFO,"816",,"1",מגורים,"4",מעורב,620.000000000000000,396.000000000000000,224.000000000000000,14.000000000000000,12.000000000000000,13.000000000000000,25.000000000000000,32.000000000000000,41.000000000000000,85.000000000000000,74.000000000000000,64.000000000000000,48.000000000000000,55.000000000000000,44.000000000000000,34.000000000000000,24.000000000000000,17.000000000000000,9.000000000000000,9.000000000000000,"19",1936.257211926726995,207370.838542851706734,"2",Shontsino,City,,62873873.884
1865,"5000","816","50000816",תל אביב -יפו,TEL AVIV - YAFO,"816",,"1",מגורים,"4",מעורב,620.000000000000000,396.000000000000000,224.000000000000000,14.000000000000000,12.000000000000000,13.000000000000000,25.000000000000000,32.000000000000000,41.000000000000000,85.000000000000000,74.000000000000000,64.000000000000000,48.000000000000000,55.000000000000000,44.000000000000000,34.000000000000000,24.000000000000000,17.000000000000000,9.000000000000000,9.000000000000000,"19",1936.257211926726995,207370.838542851706734,"3",Center,City,,50501318.275
1865,"5000","816","50000816",תל אביב -יפו,TEL AVIV - YAFO,"816",,"1",מגורים,"4",מעורב,620.000000000000000,396.000000000000000,224.000000000000000,14.000000000000000,12.000000000000000,13.000000000000000,25.000000000000000,32.000000000000000,41.000000000000000,85.000000000000000,74.000000000000000,64.000000000000000,48.000000000000000,55.000000000000000,44.000000000000000,34.000000000000000,24.000000000000000,17.000000000000000,9.000000000000000,9.000000000000000,"19",1936.257211926726995,207370.838542851706734,"4",Bridge,City,,64895195.318
1866,"5000","821","50000821",תל אביב -יפו,TEL AVIV - YAFO,"821",,"1",מגורים,"4",מעורב,452.000000000000000,267.000000000000000,185.000000000000000,8.000000000000000,9.000000000000000,12.000000000000000,19.000000000000000,27.000000000000000,26.000000000000000,28.000000000000000,31.000000000000000,49.000000000000000,55.000000000000000,38.000000000000000,41.000000000000000,41.000000000000000,21.000000000000000,17.000000000000000,8.000000000000000,11.000000000000000,"10",1783.180583905813137,178748.447648615605431,"1",Jaffa,City,,39285578.345
1866,"5000","821","50000821",תל אביב -יפו,TEL AVIV - YAFO,"821",,"1",מגורים,"4",מעורב,452.000000000000000,267.000000000000000,185.000000000000000,8.000000000000000,9.000000000000000,12.000000000000000,19.000000000000000,27.000000000000000,26.000000000000000,28.000000000000000,31.000000000000000,49.000000000000000,55.000000000000000,38.000000000000000,41.000000000000000,41.000000000000000,21.000000000000000,17.000000000000000,8.000000000000000,11.000000000000000,"10",1783.180583905813137,178748.447648615605431,"2",Shontsino,City,,62873873.884
1866,"5000","821","50000821",תל אביב -יפו,TEL AVIV - YAFO,"821",,"1",מגורים,"4",מעורב,452.000000000000000,267.000000000000000,185.000000000000000,8.000000000000000,9.000000000000000,12.000000000000000,19.000000000000000,27.000000000000000,26.000000000000000,28.000000000000000,31.000000000000000,49.000000000000000,55.000000000000000,38.000000000000000,41.000000000000000,41.000000000000000,21.000000000000000,17.000000000000000,8.000000000000000,11.000000000000000,"10",1783.180583905813137,178748.447648615605431,"3",Center,City,,50501318.275
1866,"5000","821","50000821",תל אביב -יפו,TEL AVIV - YAFO,"821",,"1",מגורים,"4",מעורב,452.000000000000000,267.000000000000000,185.000000000000000,8.000000000000000,9.000000000000000,12.000000000000000,19.000000000000000,27.000000000000000,26.000000000000000,28.000000000000000,31.000000000000000,49.000000000000000,55.000000000000000,38.000000000000000,41.000000000000000,41.000000000000000,21.000000000000000,17.000000000000000,8.000000000000000,11.000000000000000,"10",1783.180583905813137,178748.447648615605431,"4",Bridge,City,,64895195.318
1867,"5000","822","50000822",תל אביב -יפו,TEL AVIV - YAFO,"822",,"1",מגורים,"4",מעורב,3209.000000000000000,1794.000000000000000,1415.000000000000000,228.000000000000000,188.000000000000000,107.000000000000000,134.000000000000000,123.000000000000000,240.000000000000000,400.000000000000000,435.000000000000000,330.000000000000000,248.000000000000000,183.000000000000000,146.000000000000000,133.000000000000000,116.000000000000000,91.000000000000000,41.000000000000000,39.000000000000000,"30",2173.044029007800418,270217.532843225228135,"1",Jaffa,City,,39285578.345
1867,"5000","822","50000822",תל אביב -יפו,TEL AVIV - YAFO,"822",,"1",מגורים,"4",מעורב,3209.000000000000000,1794.000000000000000,1415.000000000000000,228.000000000000000,188.000000000000000,107.000000000000000,134.000000000000000,123.000000000000000,240.000000000000000,400.000000000000000,435.000000000000000,330.000000000000000,248.000000000000000,183.000000000000000,146.000000000000000,133.000000000000000,116.000000000000000,91.000000000000000,41.000000000000000,39.000000000000000,"30",2173.044029007800418,270217.532843225228135,"2",Shontsino,City,,62873873.884
1867,"5000","822","50000822",תל אביב -יפו,TEL AVIV - YAFO,"822",,"1",מגורים,"4",מעורב,3209.000000000000000,1794.000000000000000,1415.000000000000000,228.000000000000000,188.000000000000000,107.000000000000000,134.000000000000000,123.000000000000000,240.000000000000000,400.000000000000000,435.000000000000000,330.000000000000000,248.000000000000000,183.000000000000000,146.000000000000000,133.000000000000000,116.000000000000000,91.000000000000000,41.000000000000000,39.000000000000000,"30",2173.044029007800418,270217.532843225228135,"3",Center,City,,50501318.275
1867,"5000","822","50000822",תל אביב -יפו,TEL AVIV - YAFO,"822",,"1",מגורים,"4",מעורב,3209.000000000000000,1794.000000000000000,1415.000000000000000,228.000000000000000,188.000000000000000,107.000000000000000,134.000000000000000,123.000000000000000,240.000000000000000,400.000000000000000,435.000000000000000,330.000000000000000,248.000000000000000,183.000000000000000,146.000000000000000,133.000000000000000,116.000000000000000,91.000000000000000,41.000000000000000,39.000000000000000,"30",2173.044029007800418,270217.532843225228135,"4",Bridge,City,,64895195.318
1868,"5000","823","50000823",תל אביב -יפו,TEL AVIV - YAFO,"823",,"1",מגורים,"4",מעורב,1511.000000000000000,790.000000000000000,721.000000000000000,120.000000000000000,116.000000000000000,102.000000000000000,72.000000000000000,73.000000000000000,75.000000000000000,150.000000000000000,168.000000000000000,133.000000000000000,92.000000000000000,75.000000000000000,72.000000000000000,65.000000000000000,68.000000000000000,69.000000000000000,30.000000000000000,15.000000000000000,"17",2792.092970805320874,348075.965704643633217,"1",Jaffa,City,,39285578.345
1868,"5000","823","50000823",תל אביב -יפו,TEL AVIV - YAFO,"823",,"1",מגורים,"4",מעורב,1511.000000000000000,790.000000000000000,721.000000000000000,120.000000000000000,116.000000000000000,102.000000000000000,72.000000000000000,73.000000000000000,75.000000000000000,150.000000000000000,168.000000000000000,133.000000000000000,92.000000000000000,75.000000000000000,72.000000000000000,65.000000000000000,68.000000000000000,69.000000000000000,30.000000000000000,15.000000000000000,"17",2792.092970805320874,348075.965704643633217,"2",Shontsino,City,,62873873.884
1868,"5000","823","50000823",תל אביב -יפו,TEL AVIV - YAFO,"823",,"1",מגורים,"4",מעורב,1511.000000000000000,790.000000000000000,721.000000000000000,120.000000000000000,116.000000000000000,102.000000000000000,72.000000000000000,73.000000000000000,75.000000000000000,150.000000000000000,168.000000000000000,133.000000000000000,92.000000000000000,75.000000000000000,72.000000000000000,65.000000000000000,68.000000000000000,69.000000000000000,30.000000000000000,15.000000000000000,"17",2792.092970805320874,348075.965704643633217,"3",Center,City,,50501318.275
1868,"5000","823","50000823",תל אביב -יפו,TEL AVIV - YAFO,"823",,"1",מגורים,"4",מעורב,1511.000000000000000,790.000000000000000,721.000000000000000,120.000000000000000,116.000000000000000,102.000000000000000,72.000000000000000,73.000000000000000,75.000000000000000,150.000000000000000,168.000000000000000,133.000000000000000,92.000000000000000,75.000000000000000,72.000000000000000,65.000000000000000,68.000000000000000,69.000000000000000,30.000000000000000,15.000000000000000,"17",2792.092970805320874,348075.965704643633217,"4",Bridge,City,,64895195.318
1869,"5000","824","50000824",תל אביב -יפו,TEL AVIV - YAFO,"824",,"1",מגורים,"4",מעורב,2275.000000000000000,1215.000000000000000,1060.000000000000000,143.000000000000000,129.000000000000000,120.000000000000000,86.000000000000000,107.000000000000000,180.000000000000000,245.000000000000000,264.000000000000000,181.000000000000000,149.000000000000000,107.000000000000000,129.000000000000000,119.000000000000000,103.000000000000000,83.000000000000000,47.000000000000000,43.000000000000000,"42",1964.791163072076188,201889.434244305157335,"1",Jaffa,City,,39285578.345
1869,"5000","824","50000824",תל אביב -יפו,TEL AVIV - YAFO,"824",,"1",מגורים,"4",מעורב,2275.000000000000000,1215.000000000000000,1060.000000000000000,143.000000000000000,129.000000000000000,120.000000000000000,86.000000000000000,107.000000000000000,180.000000000000000,245.000000000000000,264.000000000000000,181.000000000000000,149.000000000000000,107.000000000000000,129.000000000000000,119.000000000000000,103.000000000000000,83.000000000000000,47.000000000000000,43.000000000000000,"42",1964.791163072076188,201889.434244305157335,"2",Shontsino,City,,62873873.884
1869,"5000","824","50000824",תל אביב -יפו,TEL AVIV - YAFO,"824",,"1",מגורים,"4",מעורב,2275.000000000000000,1215.000000000000000,1060.000000000000000,143.000000000000000,129.000000000000000,120.000000000000000,86.000000000000000,107.000000000000000,180.000000000000000,245.000000000000000,264.000000000000000,181.000000000000000,149.000000000000000,107.000000000000000,129.000000000000000,119.000000000000000,103.000000000000000,83.000000000000000,47.000000000000000,43.000000000000000,"42",1964.791163072076188,201889.434244305157335,"3",Center,City,,50501318.275
1870,"5000","825","50000825",תל אביב -יפו,TEL AVIV - YAFO,,"826","2",תעשיה,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,1145.506940399330460,67016.447166057536379,"1",Jaffa,City,,39285578.345
1870,"5000","825","50000825",תל אביב -יפו,TEL AVIV - YAFO,,"826","2",תעשיה,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,1145.506940399330460,67016.447166057536379,"2",Shontsino,City,,62873873.884
1870,"5000","825","50000825",תל אביב -יפו,TEL AVIV - YAFO,,"826","2",תעשיה,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,1145.506940399330460,67016.447166057536379,"3",Center,City,,50501318.275
1871,"5000","826","50000826",תל אביב -יפו,TEL AVIV - YAFO,826+825,,"1",מגורים,"4",מעורב,1106.000000000000000,694.000000000000000,411.000000000000000,32.000000000000000,23.000000000000000,22.000000000000000,16.000000000000000,49.000000000000000,147.000000000000000,190.000000000000000,192.000000000000000,122.000000000000000,69.000000000000000,62.000000000000000,56.000000000000000,50.000000000000000,26.000000000000000,26.000000000000000,9.000000000000000,5.000000000000000,"10",1751.082075130701924,122133.489023058093153,"1",Jaffa,City,,39285578.345
1871,"5000","826","50000826",תל אביב -יפו,TEL AVIV - YAFO,826+825,,"1",מגורים,"4",מעורב,1106.000000000000000,694.000000000000000,411.000000000000000,32.000000000000000,23.000000000000000,22.000000000000000,16.000000000000000,49.000000000000000,147.000000000000000,190.000000000000000,192.000000000000000,122.000000000000000,69.000000000000000,62.000000000000000,56.000000000000000,50.000000000000000,26.000000000000000,26.000000000000000,9.000000000000000,5.000000000000000,"10",1751.082075130701924,122133.489023058093153,"2",Shontsino,City,,62873873.884
1871,"5000","826","50000826",תל אביב -יפו,TEL AVIV - YAFO,826+825,,"1",מגורים,"4",מעורב,1106.000000000000000,694.000000000000000,411.000000000000000,32.000000000000000,23.000000000000000,22.000000000000000,16.000000000000000,49.000000000000000,147.000000000000000,190.000000000000000,192.000000000000000,122.000000000000000,69.000000000000000,62.000000000000000,56.000000000000000,50.000000000000000,26.000000000000000,26.000000000000000,9.000000000000000,5.000000000000000,"10",1751.082075130701924,122133.489023058093153,"3",Center,City,,50501318.275
1871,"5000","826","50000826",תל אביב -יפו,TEL AVIV - YAFO,826+825,,"1",מגורים,"4",מעורב,1106.000000000000000,694.000000000000000,411.000000000000000,32.000000000000000,23.000000000000000,22.000000000000000,16.000000000000000,49.000000000000000,147.000000000000000,190.000000000000000,192.000000000000000,122.000000000000000,69.000000000000000,62.000000000000000,56.000000000000000,50.000000000000000,26.000000000000000,26.000000000000000,9.000000000000000,5.000000000000000,"10",1751.082075130701924,122133.489023058093153,"4",Bridge,City,,64895195.318
1872,"5000","831","50000831",תל אביב -יפו,TEL AVIV - YAFO,,"832","6",מתחם ציבורי,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,2642.562327286157142,408518.273977097764146,"1",Jaffa,City,,39285578.345
1872,"5000","831","50000831",תל אביב -יפו,TEL AVIV - YAFO,,"832","6",מתחם ציבורי,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,2642.562327286157142,408518.273977097764146,"2",Shontsino,City,,62873873.884
1872,"5000","831","50000831",תל אביב -יפו,TEL AVIV - YAFO,,"832","6",מתחם ציבורי,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,2642.562327286157142,408518.273977097764146,"3",Center,City,,50501318.275
1873,"5000","832","50000832",תל אביב -יפו,TEL AVIV - YAFO,832+831,,"1",מגורים,"4",מעורב,3883.000000000000000,1970.000000000000000,1913.000000000000000,292.000000000000000,291.000000000000000,245.000000000000000,231.000000000000000,213.000000000000000,196.000000000000000,265.000000000000000,333.000000000000000,324.000000000000000,264.000000000000000,221.000000000000000,207.000000000000000,233.000000000000000,155.000000000000000,146.000000000000000,85.000000000000000,95.000000000000000,"87",2662.674302933893159,353787.940174992545508,"1",Jaffa,City,,39285578.345
1873,"5000","832","50000832",תל אביב -יפו,TEL AVIV - YAFO,832+831,,"1",מגורים,"4",מעורב,3883.000000000000000,1970.000000000000000,1913.000000000000000,292.000000000000000,291.000000000000000,245.000000000000000,231.000000000000000,213.000000000000000,196.000000000000000,265.000000000000000,333.000000000000000,324.000000000000000,264.000000000000000,221.000000000000000,207.000000000000000,233.000000000000000,155.000000000000000,146.000000000000000,85.000000000000000,95.000000000000000,"87",2662.674302933893159,353787.940174992545508,"2",Shontsino,City,,62873873.884
1873,"5000","832","50000832",תל אביב -יפו,TEL AVIV - YAFO,832+831,,"1",מגורים,"4",מעורב,3883.000000000000000,1970.000000000000000,1913.000000000000000,292.000000000000000,291.000000000000000,245.000000000000000,231.000000000000000,213.000000000000000,196.000000000000000,265.000000000000000,333.000000000000000,324.000000000000000,264.000000000000000,221.000000000000000,207.000000000000000,233.000000000000000,155.000000000000000,146.000000000000000,85.000000000000000,95.000000000000000,"87",2662.674302933893159,353787.940174992545508,"3",Center,City,,50501318.275
1874,"5000","833","50000833",תל אביב -יפו,TEL AVIV - YAFO,"833",,"1",מגורים,"4",מעורב,4891.000000000000000,2490.000000000000000,2401.000000000000000,406.000000000000000,366.000000000000000,368.000000000000000,292.000000000000000,308.000000000000000,262.000000000000000,338.000000000000000,424.000000000000000,318.000000000000000,310.000000000000000,243.000000000000000,271.000000000000000,242.000000000000000,236.000000000000000,210.000000000000000,102.000000000000000,110.000000000000000,"87",3276.725397177311152,448312.464475130895153,"1",Jaffa,City,,39285578.345
1874,"5000","833","50000833",תל אביב -יפו,TEL AVIV - YAFO,"833",,"1",מגורים,"4",מעורב,4891.000000000000000,2490.000000000000000,2401.000000000000000,406.000000000000000,366.000000000000000,368.000000000000000,292.000000000000000,308.000000000000000,262.000000000000000,338.000000000000000,424.000000000000000,318.000000000000000,310.000000000000000,243.000000000000000,271.000000000000000,242.000000000000000,236.000000000000000,210.000000000000000,102.000000000000000,110.000000000000000,"87",3276.725397177311152,448312.464475130895153,"2",Shontsino,City,,62873873.884
1874,"5000","833","50000833",תל אביב -יפו,TEL AVIV - YAFO,"833",,"1",מגורים,"4",מעורב,4891.000000000000000,2490.000000000000000,2401.000000000000000,406.000000000000000,366.000000000000000,368.000000000000000,292.000000000000000,308.000000000000000,262.000000000000000,338.000000000000000,424.000000000000000,318.000000000000000,310.000000000000000,243.000000000000000,271.000000000000000,242.000000000000000,236.000000000000000,210.000000000000000,102.000000000000000,110.000000000000000,"87",3276.725397177311152,448312.464475130895153,"3",Center,City,,50501318.275
1875,"5000","911","50000911",תל אביב -יפו,TEL AVIV - YAFO,911+913,,"1",מגורים,"4",מעורב,4469.000000000000000,2131.000000000000000,2339.000000000000000,396.000000000000000,299.000000000000000,211.000000000000000,174.000000000000000,199.000000000000000,315.000000000000000,438.000000000000000,393.000000000000000,344.000000000000000,253.000000000000000,200.000000000000000,174.000000000000000,196.000000000000000,260.000000000000000,280.000000000000000,165.000000000000000,76.000000000000000,"96",1486.599261750794312,140165.687246580520878,"1",Jaffa,City,,39285578.345
1875,"5000","911","50000911",תל אביב -יפו,TEL AVIV - YAFO,911+913,,"1",מגורים,"4",מעורב,4469.000000000000000,2131.000000000000000,2339.000000000000000,396.000000000000000,299.000000000000000,211.000000000000000,174.000000000000000,199.000000000000000,315.000000000000000,438.000000000000000,393.000000000000000,344.000000000000000,253.000000000000000,200.000000000000000,174.000000000000000,196.000000000000000,260.000000000000000,280.000000000000000,165.000000000000000,76.000000000000000,"96",1486.599261750794312,140165.687246580520878,"2",Shontsino,City,,62873873.884
1875,"5000","911","50000911",תל אביב -יפו,TEL AVIV - YAFO,911+913,,"1",מגורים,"4",מעורב,4469.000000000000000,2131.000000000000000,2339.000000000000000,396.000000000000000,299.000000000000000,211.000000000000000,174.000000000000000,199.000000000000000,315.000000000000000,438.000000000000000,393.000000000000000,344.000000000000000,253.000000000000000,200.000000000000000,174.000000000000000,196.000000000000000,260.000000000000000,280.000000000000000,165.000000000000000,76.000000000000000,"96",1486.599261750794312,140165.687246580520878,"3",Center,City,,50501318.275
1875,"5000","911","50000911",תל אביב -יפו,TEL AVIV - YAFO,911+913,,"1",מגורים,"4",מעורב,4469.000000000000000,2131.000000000000000,2339.000000000000000,396.000000000000000,299.000000000000000,211.000000000000000,174.000000000000000,199.000000000000000,315.000000000000000,438.000000000000000,393.000000000000000,344.000000000000000,253.000000000000000,200.000000000000000,174.000000000000000,196.000000000000000,260.000000000000000,280.000000000000000,165.000000000000000,76.000000000000000,"96",1486.599261750794312,140165.687246580520878,"4",Bridge,City,,64895195.318
